episode,global_step,episode_reward,episode_length,success,final_distance,moving_reward_20,success_rate_20,alpha,critic_loss,actor_loss
619,28402,2.0020224599540235,25,1,0.030641140416264534,2.062776787646115,1.0,0.007334885653108358,0.006552519276738167,-2.436253547668457
620,28435,-0.504535825699568,33,1,0.0315382294356823,1.904028902411461,1.0,0.007334039080888033,0.0050571677275002,-2.6496920585632324
621,28463,1.0063531376421455,28,1,0.029788430780172348,1.9492973577901715,1.0,0.007346643600612879,0.007067766971886158,-2.5881524085998535
622,28494,-0.37657215550541867,31,1,0.02614464983344078,1.7892697004079818,1.0,0.007355133071541786,0.011757622472941875,-2.492553949356079
623,28514,2.7235875312983984,20,1,0.03385559096932411,1.7929779670387505,1.0,0.007351395208388567,0.005134588107466698,-2.5232014656066895
624,28540,1.0077422884106628,26,1,0.031680550426244736,1.7196553996130821,1.0,0.007344548590481281,0.006690075621008873,-2.6308655738830566
625,28566,1.461299385577441,26,1,0.034371256828308105,1.7302997549995776,1.0,0.00733933923766017,0.007543605286628008,-2.730825424194336
626,28590,2.269924913346767,24,1,0.031501006335020065,1.6937814991474152,1.0,0.007332021836191416,0.004199053160846233,-2.5603930950164795
627,28617,1.275141365677118,27,1,0.02888658456504345,1.6226298333778977,1.0,0.007337844930589199,0.00707173952832818,-2.426680326461792
628,28642,1.5400017605721947,25,1,0.02800850011408329,1.5120146866664288,1.0,0.007343641947954893,0.007980624213814735,-2.700303554534912
629,28677,-1.4616680489480505,35,1,0.030601194128394127,1.3660355803295967,1.0,0.0073267025873064995,0.005550092086195946,-2.6548638343811035
630,28706,1.7482844345271586,29,1,0.034756336361169815,1.2908091798648236,1.0,0.007331962697207928,0.0072216615080833435,-2.449587106704712
631,28726,2.874266288727522,20,1,0.0315176323056221,1.3260419523939488,1.0,0.007339020725339651,0.0057232193648815155,-2.5547235012054443
632,28746,2.9165807592868807,20,1,0.03020409494638443,1.4019788368567823,1.0,0.00733562046661973,0.004878663457930088,-2.463076114654541
633,28759,4.2634759137034415,13,1,0.027469400316476822,1.6057303160429002,1.0,0.0073359208181500435,0.004338102415204048,-2.5054993629455566
634,28789,0.18326967477798561,30,1,0.03385540470480919,1.4971249159723519,1.0,0.007328121457248926,0.004657872952520847,-2.6242470741271973
635,28808,3.104830350428819,19,1,0.034540072083473206,1.5147226286977529,1.0,0.007324505597352982,0.006280812900513411,-2.8723788261413574
636,28838,0.03576841920614093,30,1,0.03168167546391487,1.3704070292264219,1.0,0.0073203640058636665,0.0047897412441670895,-2.717618465423584
637,28868,-0.25111687093973334,30,1,0.03183396905660629,1.2763025262653822,1.0,0.007297842763364315,0.008772731758654118,-2.778371572494507
638,28888,3.2407737153768537,20,1,0.029440753161907196,1.452971474871039,1.0,0.007288105320185423,0.0047113606706261635,-2.744840145111084
639,28906,3.2669921679794793,18,1,0.03399033844470978,1.516219960272312,1.0,0.007286259904503822,0.006991814821958542,-2.604060649871826
640,28935,0.48890669673681053,29,1,0.03193238377571106,1.5658920863941308,1.0,0.007274061441421509,0.01666932739317417,-2.734550714492798
641,28961,1.418893590271474,26,1,0.028399981558322906,1.5865191090255972,1.0,0.007254836615175009,0.005783760920166969,-2.4937167167663574
642,28993,-0.34791612699627983,32,1,0.034081533551216125,1.5879519104510542,1.0,0.007251256611198187,0.005632917862385511,-2.696608066558838
643,29008,3.9129645130038266,15,1,0.029053540900349617,1.6474207595363257,1.0,0.007253058720380068,0.005233433097600937,-2.507711410522461
644,29027,3.2895601962506773,19,1,0.02916121296584606,1.7615116549283265,1.0,0.007261145394295454,0.004091543145477772,-2.5757503509521484
645,29058,0.6354875923693175,31,1,0.03223492205142975,1.7202210652679202,1.0,0.007278207689523697,0.005775729194283485,-2.5900497436523438
646,29074,3.938841080069542,16,1,0.03059534542262554,1.8036668736040589,1.0,0.007271398324519396,0.004748892039060593,-2.5616188049316406
647,29101,1.7607257138192667,27,1,0.034808021038770676,1.8279460910111667,1.0,0.007261419203132391,0.005995430983603001,-2.6536853313446045
648,29110,4.627284024357796,9,1,0.03469943255186081,1.9823102042004468,1.0,0.007257863879203796,0.004461635369807482,-2.7466447353363037
649,29133,2.1731092959642417,23,1,0.03310773894190788,2.164049071446061,1.0,0.007256532087922096,0.008369335904717445,-2.7399086952209473
650,29163,0.944046971201896,30,1,0.030376223847270012,2.1238371982797988,1.0,0.007253054995089769,0.0066545638255774975,-2.679500102996826
651,29188,1.8258626745641227,25,1,0.028787007555365562,2.0714170175716284,1.0,0.007254514843225479,0.0059982966631650925,-2.8921568393707275
652,29224,-1.8280720250308518,36,1,0.028665948659181595,1.8341843783557414,1.0,0.0072608827613294125,0.004195859655737877,-2.698246955871582
653,29256,-0.4001617711782455,32,1,0.03380817547440529,1.601002494111657,1.0,0.00727971363812685,0.006307563744485378,-2.4908218383789062
654,29287,-0.37116375356912545,31,1,0.025100577622652054,1.5732808226943011,1.0,0.007285714615136385,0.00807796698063612,-2.5486700534820557
655,29313,1.2755972613394264,26,1,0.030464375391602516,1.481819168239832,1.0,0.00727809639647603,0.005974867381155491,-2.5097641944885254
656,29338,2.2604269516468047,25,1,0.027831057086586952,1.593052094861865,1.0,0.007274398114532232,0.004871416371315718,-2.6482627391815186
657,29354,3.799873667508364,16,1,0.03165765851736069,1.7956016217842699,1.0,0.00728018581867218,0.004692911170423031,-2.6956377029418945
658,29366,4.353046187311412,12,1,0.030356688424944878,1.8512152453809978,1.0,0.007283044047653675,0.006023437716066837,-2.7468934059143066
659,29390,1.9975800096988667,24,1,0.03263852000236511,1.787744637466967,1.0,0.007278988137841225,0.006437843199819326,-2.5243492126464844
660,29406,3.7809831736981874,16,1,0.029597558081150055,1.952348461315036,1.0,0.007279318291693926,0.005192378535866737,-2.793321132659912
661,29440,-1.1418177770078168,34,1,0.030070822685956955,1.8243128929510715,1.0,0.007276992779225111,0.010607916861772537,-2.6906590461730957
662,29463,2.398176735490561,23,1,0.031246397644281387,1.9616175360754131,1.0,0.007258822675794363,0.003810435999184847,-2.6370859146118164
663,29489,1.9578533966839307,26,1,0.028060445562005043,1.8638619802594185,1.0,0.007265266962349415,0.007375200279057026,-2.6525518894195557
664,29514,2.275177833288908,25,1,0.030608437955379486,1.8131428621113301,1.0,0.0072571407072246075,0.005041933618485928,-2.552318572998047
665,29540,1.4574959130585192,26,1,0.03483131155371666,1.8542432781457905,1.0,0.007266632281243801,0.006402686238288879,-2.7238755226135254
666,29560,2.773595472127199,20,1,0.032612599432468414,1.7959809977486727,1.0,0.007275577634572983,0.0043287742882966995,-2.8689513206481934
667,29585,1.7634857018291954,25,1,0.026810215786099434,1.7961189971491696,1.0,0.007266711909323931,0.00890372134745121,-2.8145089149475098
668,29614,0.2699332903325553,29,1,0.032229259610176086,1.5782514604479077,1.0,0.0072549437172710896,0.007156982086598873,-2.517853260040283
669,29627,4.274627445787192,13,1,0.03108719363808632,1.683327367939055,1.0,0.00724803889170289,0.004228880163282156,-2.6008553504943848
670,29653,1.3872788088023662,26,1,0.03309246152639389,1.7054889598190788,1.0,0.007279311306774616,0.013277391903102398,-2.7618541717529297
671,29678,1.8484553816914548,25,1,0.029158230870962143,1.706618595175445,1.0,0.007295441813766956,0.004431141074746847,-2.6067895889282227
672,29707,0.22044178262352965,29,1,0.029627984389662743,1.8090442855581639,1.0,0.0072943842969834805,0.005709030665457249,-2.654388666152954
673,29727,2.7983490699529643,20,1,0.03348173573613167,1.9689698276147243,1.0,0.007301459088921547,0.004735773429274559,-2.7527430057525635
674,29750,2.334629705846309,23,1,0.03454114496707916,2.1042595005854965,1.0,0.007311583496630192,0.004518063738942146,-2.656587600708008
675,29782,0.18801367640495226,32,1,0.030276961624622345,2.049880321338773,1.0,0.0073220920749008656,0.004492416977882385,-2.899259567260742
676,29807,1.4855400717258451,25,1,0.030736148357391357,2.0111359773427244,1.0,0.007323922123759985,0.0053602284751832485,-2.87958025932312
677,29840,-1.389762653261423,33,1,0.030109936371445656,1.7516541613042353,1.0,0.007333629764616489,0.009573264047503471,-2.521261692047119
678,29874,-0.7060384447872625,34,1,0.03156636282801628,1.498699929699302,1.0,0.007330028805881739,0.005085168406367302,-2.6762804985046387
679,29900,2.018836249262094,26,1,0.03210172802209854,1.499762741677463,1.0,0.007326587103307247,0.005054641515016556,-2.496121406555176
680,29919,3.1821524198353286,19,1,0.0270660612732172,1.4698212039843204,1.0,0.007342696189880371,0.0044615743681788445,-2.860732078552246
681,29943,1.9561750771105295,24,1,0.03400292992591858,1.6247208466902372,1.0,0.00733564468100667,0.019083410501480103,-2.772038221359253
682,29963,3.297311876416206,20,1,0.03476738929748535,1.6696776037365197,1.0,0.0073425667360424995,0.005319509655237198,-2.7063608169555664
683,29990,1.20038035288453,27,1,0.03009822964668274,1.6318039515465497,1.0,0.007362839300185442,0.004829043056815863,-2.6612327098846436
684,30000,-3.4541526401042937,10,0,0.3208272457122803,1.3453374278768895,0.95,0.007368433754891157,0.004003332462161779,-2.720121383666992
